site_id,action,eval_fiscal_year,fy_start,fy_end,count
22338,violation,2019 / 2020,2019,2020,7
22344,inspection,2016 / 2017,2016,2017,1
22344,inspection,2017 / 2018,2017,2018,1
22344,violation,2016 / 2017,2016,2017,2
22348,inspection,2016 / 2017,2016,2017,1
22348,violation,2016 / 2017,2016,2017,10
22356,inspection,2015 / 2016,2015,2016,1
22356,inspection,2016 / 2017,2016,2017,1
22356,violation,2015 / 2016,2015,2016,1
22363,inspection,2013 / 2014,2013,2014,2
22363,inspection,2015 / 2016,2015,2016,1
22363,inspection,2016 / 2017,2016,2017,1
22363,inspection,2017 / 2018,2017,2018,1
22363,inspection,2019 / 2020,2019,2020,1
22363,violation,2013 / 2014,2013,2014,1
22363,violation,2019 / 2020,2019,2020,2
22384,inspection,2015 / 2016,2015,2016,1
22384,inspection,2016 / 2017,2016,2017,2
22384,violation,2015 / 2016,2015,2016,1
22384,violation,2016 / 2017,2016,2017,6
22414,enf_action,2015 / 2016,2015,2016,1
22414,inspection,2013 / 2014,2013,2014,5
22414,inspection,2014 / 2015,2014,2015,2
22414,inspection,2015 / 2016,2015,2016,1
22414,inspection,2016 / 2017,2016,2017,4
22414,inspection,2017 / 2018,2017,2018,2
22414,inspection,2018 / 2019,2018,2019,1
22414,inspection,2019 / 2020,2019,2020,5
22414,inspection,2020 / 2021,2020,2021,1
22414,violation,2013 / 2014,2013,2014,4
22414,violation,2015 / 2016,2015,2016,13
22414,violation,2016 / 2017,2016,2017,7
22414,violation,2017 / 2018,2017,2018,3
22414,violation,2018 / 2019,2018,2019,3
22414,violation,2019 / 2020,2019,2020,8
22414,violation,2020 / 2021,2020,2021,2
22434,inspection,2015 / 2016,2015,2016,2
22434,violation,2015 / 2016,2015,2016,11
22437,inspection,2015 / 2016,2015,2016,2
22437,inspection,2017 / 2018,2017,2018,2
22437,inspection,2019 / 2020,2019,2020,2
22437,violation,2015 / 2016,2015,2016,4
22437,violation,2019 / 2020,2019,2020,4
22470,inspection,2013 / 2014,2013,2014,2
22470,inspection,2016 / 2017,2016,2017,3
22470,violation,2013 / 2014,2013,2014,1
22477,inspection,2014 / 2015,2014,2015,1
22477,inspection,2015 / 2016,2015,2016,2
22477,inspection,2017 / 2018,2017,2018,2
22477,inspection,2018 / 2019,2018,2019,1
22477,inspection,2019 / 2020,2019,2020,1
22477,violation,2015 / 2016,2015,2016,2
22477,violation,2017 / 2018,2017,2018,1
22610,inspection,2018 / 2019,2018,2019,1
22610,violation,2018 / 2019,2018,2019,8
22612,inspection,2013 / 2014,2013,2014,3
22612,inspection,2014 / 2015,2014,2015,3
22612,inspection,2015 / 2016,2015,2016,3
22612,inspection,2016 / 2017,2016,2017,3
22612,inspection,2017 / 2018,2017,2018,3
22612,inspection,2018 / 2019,2018,2019,3
22612,inspection,2019 / 2020,2019,2020,1
22612,violation,2013 / 2014,2013,2014,1
22612,violation,2014 / 2015,2014,2015,3
22612,violation,2015 / 2016,2015,2016,3
22612,violation,2017 / 2018,2017,2018,3
22612,violation,2018 / 2019,2018,2019,2
22633,inspection,2013 / 2014,2013,2014,2
22633,inspection,2015 / 2016,2015,2016,1
22633,inspection,2016 / 2017,2016,2017,1
22633,inspection,2018 / 2019,2018,2019,1
22633,inspection,2019 / 2020,2019,2020,3
22633,violation,2013 / 2014,2013,2014,1
22633,violation,2016 / 2017,2016,2017,10
22633,violation,2018 / 2019,2018,2019,1
22633,violation,2019 / 2020,2019,2020,3
22645,inspection,2014 / 2015,2014,2015,1
22645,inspection,2015 / 2016,2015,2016,1
22645,inspection,2017 / 2018,2017,2018,1
22645,inspection,2018 / 2019,2018,2019,1
22645,violation,2015 / 2016,2015,2016,10
22646,inspection,2015 / 2016,2015,2016,1
22646,inspection,2018 / 2019,2018,2019,1
22650,inspection,2013 / 2014,2013,2014,2
22650,inspection,2015 / 2016,2015,2016,2
22650,inspection,2017 / 2018,2017,2018,2
22650,inspection,2019 / 2020,2019,2020,2
22650,violation,2019 / 2020,2019,2020,3
22661,inspection,2013 / 2014,2013,2014,1
22661,inspection,2016 / 2017,2016,2017,1
22674,inspection,2015 / 2016,2015,2016,1
22674,inspection,2016 / 2017,2016,2017,1
22674,inspection,2017 / 2018,2017,2018,2
22674,inspection,2018 / 2019,2018,2019,3
22674,violation,2017 / 2018,2017,2018,12
22674,violation,2018 / 2019,2018,2019,1
22692,inspection,2016 / 2017,2016,2017,8
22692,inspection,2017 / 2018,2017,2018,5
22692,inspection,2019 / 2020,2019,2020,2
22692,violation,2016 / 2017,2016,2017,5
22692,violation,2019 / 2020,2019,2020,1
22693,inspection,2016 / 2017,2016,2017,2
22693,inspection,2019 / 2020,2019,2020,2
22693,violation,2016 / 2017,2016,2017,1
22699,inspection,2014 / 2015,2014,2015,1
22699,inspection,2015 / 2016,2015,2016,1
22699,inspection,2019 / 2020,2019,2020,1
22699,violation,2014 / 2015,2014,2015,4
22699,violation,2015 / 2016,2015,2016,3
22699,violation,2019 / 2020,2019,2020,2
22719,inspection,2013 / 2014,2013,2014,1
22719,inspection,2014 / 2015,2014,2015,3
22719,inspection,2017 / 2018,2017,2018,2
22719,inspection,2018 / 2019,2018,2019,2
22719,violation,2013 / 2014,2013,2014,1
22719,violation,2014 / 2015,2014,2015,1
22719,violation,2017 / 2018,2017,2018,2
22719,violation,2018 / 2019,2018,2019,1
22733,inspection,2014 / 2015,2014,2015,1
22733,inspection,2017 / 2018,2017,2018,2
22733,violation,2017 / 2018,2017,2018,3
22768,enf_action,2015 / 2016,2015,2016,1
22768,inspection,2015 / 2016,2015,2016,1
22768,inspection,2017 / 2018,2017,2018,1
22768,violation,2015 / 2016,2015,2016,1
22768,violation,2017 / 2018,2017,2018,3
22786,inspection,2013 / 2014,2013,2014,4
22786,inspection,2014 / 2015,2014,2015,3
22786,inspection,2015 / 2016,2015,2016,2
22786,inspection,2016 / 2017,2016,2017,3
22786,inspection,2017 / 2018,2017,2018,2
22786,inspection,2018 / 2019,2018,2019,2
22786,inspection,2019 / 2020,2019,2020,2
22786,violation,2013 / 2014,2013,2014,7
22786,violation,2014 / 2015,2014,2015,7
22786,violation,2015 / 2016,2015,2016,3
22786,violation,2016 / 2017,2016,2017,8
22786,violation,2017 / 2018,2017,2018,1
22786,violation,2018 / 2019,2018,2019,3
22786,violation,2019 / 2020,2019,2020,3
22803,inspection,2014 / 2015,2014,2015,1
22803,inspection,2016 / 2017,2016,2017,2
22803,inspection,2018 / 2019,2018,2019,2
22803,violation,2016 / 2017,2016,2017,1
22803,violation,2018 / 2019,2018,2019,2
22823,inspection,2013 / 2014,2013,2014,1
22823,inspection,2014 / 2015,2014,2015,1
22823,inspection,2017 / 2018,2017,2018,1
22823,inspection,2018 / 2019,2018,2019,1
22825,inspection,2013 / 2014,2013,2014,1
22825,inspection,2014 / 2015,2014,2015,1
22825,inspection,2015 / 2016,2015,2016,2
22825,inspection,2016 / 2017,2016,2017,2
22825,inspection,2017 / 2018,2017,2018,2
22825,inspection,2018 / 2019,2018,2019,1
22825,inspection,2019 / 2020,2019,2020,3
22825,violation,2014 / 2015,2014,2015,8
22825,violation,2015 / 2016,2015,2016,12
22825,violation,2016 / 2017,2016,2017,2
22825,violation,2017 / 2018,2017,2018,6
22825,violation,2018 / 2019,2018,2019,4
22825,violation,2019 / 2020,2019,2020,4
22826,inspection,2015 / 2016,2015,2016,1
22829,inspection,2016 / 2017,2016,2017,1
22899,inspection,2015 / 2016,2015,2016,4
22899,inspection,2018 / 2019,2018,2019,3
22899,violation,2015 / 2016,2015,2016,4
22923,inspection,2013 / 2014,2013,2014,4
22923,inspection,2014 / 2015,2014,2015,1
22923,inspection,2016 / 2017,2016,2017,2
22923,inspection,2019 / 2020,2019,2020,2
22923,violation,2014 / 2015,2014,2015,2
22923,violation,2016 / 2017,2016,2017,3
22923,violation,2019 / 2020,2019,2020,3
22924,inspection,2013 / 2014,2013,2014,2
22924,inspection,2016 / 2017,2016,2017,2
22924,inspection,2017 / 2018,2017,2018,2
22924,violation,2013 / 2014,2013,2014,1
22924,violation,2016 / 2017,2016,2017,4
22936,inspection,2016 / 2017,2016,2017,3
22936,violation,2016 / 2017,2016,2017,2
22994,inspection,2018 / 2019,2018,2019,2
23010,inspection,2013 / 2014,2013,2014,1
23010,inspection,2014 / 2015,2014,2015,1
23010,inspection,2015 / 2016,2015,2016,1
23010,inspection,2017 / 2018,2017,2018,2
23010,inspection,2019 / 2020,2019,2020,1
23010,violation,2013 / 2014,2013,2014,2
23014,inspection,2018 / 2019,2018,2019,1
23018,inspection,2016 / 2017,2016,2017,1
23025,inspection,2015 / 2016,2015,2016,1
23025,inspection,2018 / 2019,2018,2019,1
23043,inspection,2018 / 2019,2018,2019,2
23043,violation,2018 / 2019,2018,2019,1
23045,inspection,2013 / 2014,2013,2014,1
23045,inspection,2014 / 2015,2014,2015,2
23045,inspection,2015 / 2016,2015,2016,1
23045,inspection,2016 / 2017,2016,2017,1
23045,inspection,2019 / 2020,2019,2020,1
23050,inspection,2016 / 2017,2016,2017,1
23050,inspection,2019 / 2020,2019,2020,1
23050,violation,2019 / 2020,2019,2020,2
23055,inspection,2014 / 2015,2014,2015,4
23055,inspection,2017 / 2018,2017,2018,2
23055,violation,2014 / 2015,2014,2015,2
23055,violation,2017 / 2018,2017,2018,3
23066,inspection,2014 / 2015,2014,2015,2
23066,inspection,2018 / 2019,2018,2019,1
23081,inspection,2013 / 2014,2013,2014,1
23081,inspection,2015 / 2016,2015,2016,1
23081,inspection,2016 / 2017,2016,2017,2
23081,inspection,2018 / 2019,2018,2019,1
23081,inspection,2019 / 2020,2019,2020,1
23081,violation,2016 / 2017,2016,2017,1
23081,violation,2018 / 2019,2018,2019,5
23093,inspection,2014 / 2015,2014,2015,2
23093,inspection,2017 / 2018,2017,2018,2
23111,inspection,2012 / 2013,2012,2013,2
23111,inspection,2015 / 2016,2015,2016,2
23111,inspection,2018 / 2019,2018,2019,1
23111,violation,2012 / 2013,2012,2013,1
23113,inspection,2013 / 2014,2013,2014,1
23113,inspection,2015 / 2016,2015,2016,1
23113,inspection,2016 / 2017,2016,2017,1
23113,inspection,2019 / 2020,2019,2020,3
23113,violation,2019 / 2020,2019,2020,1
23139,inspection,2014 / 2015,2014,2015,1
23139,inspection,2015 / 2016,2015,2016,3
23139,inspection,2017 / 2018,2017,2018,2
23140,inspection,2013 / 2014,2013,2014,1
23140,inspection,2015 / 2016,2015,2016,1
23140,inspection,2016 / 2017,2016,2017,1
23140,inspection,2017 / 2018,2017,2018,1
23140,inspection,2019 / 2020,2019,2020,1
23140,violation,2017 / 2018,2017,2018,1
23147,inspection,2014 / 2015,2014,2015,1
23147,inspection,2016 / 2017,2016,2017,2
23147,inspection,2018 / 2019,2018,2019,2
23165,inspection,2014 / 2015,2014,2015,1
23165,inspection,2016 / 2017,2016,2017,2
23165,inspection,2018 / 2019,2018,2019,1
23165,violation,2016 / 2017,2016,2017,1
23165,violation,2018 / 2019,2018,2019,1
23190,inspection,2015 / 2016,2015,2016,2
23190,inspection,2016 / 2017,2016,2017,1
23190,inspection,2017 / 2018,2017,2018,1
23190,inspection,2018 / 2019,2018,2019,1
23230,inspection,2015 / 2016,2015,2016,2
23230,inspection,2018 / 2019,2018,2019,1
23245,inspection,2015 / 2016,2015,2016,2
23245,inspection,2018 / 2019,2018,2019,2
23245,violation,2015 / 2016,2015,2016,1
23250,inspection,2012 / 2013,2012,2013,3
23250,inspection,2014 / 2015,2014,2015,1
23250,inspection,2015 / 2016,2015,2016,2
23250,inspection,2016 / 2017,2016,2017,1
23250,inspection,2018 / 2019,2018,2019,1
23250,violation,2012 / 2013,2012,2013,1
23250,violation,2015 / 2016,2015,2016,1
23252,inspection,2012 / 2013,2012,2013,2
23252,inspection,2015 / 2016,2015,2016,2
23252,inspection,2018 / 2019,2018,2019,1
23252,violation,2012 / 2013,2012,2013,1
23260,inspection,2015 / 2016,2015,2016,1
23260,inspection,2018 / 2019,2018,2019,1
23280,inspection,2013 / 2014,2013,2014,3
23280,inspection,2016 / 2017,2016,2017,1
23280,inspection,2017 / 2018,2017,2018,2
23290,inspection,2013 / 2014,2013,2014,1
23290,inspection,2015 / 2016,2015,2016,1
23290,inspection,2016 / 2017,2016,2017,2
23290,inspection,2018 / 2019,2018,2019,1
23290,violation,2016 / 2017,2016,2017,2
23295,inspection,2014 / 2015,2014,2015,1
23295,inspection,2015 / 2016,2015,2016,1
23295,inspection,2017 / 2018,2017,2018,1
23295,inspection,2018 / 2019,2018,2019,2
23295,violation,2018 / 2019,2018,2019,12
23298,inspection,2015 / 2016,2015,2016,1
23298,inspection,2017 / 2018,2017,2018,1
23298,violation,2017 / 2018,2017,2018,1
23306,inspection,2013 / 2014,2013,2014,2
23306,inspection,2014 / 2015,2014,2015,1
23306,inspection,2016 / 2017,2016,2017,1
23306,inspection,2017 / 2018,2017,2018,1
23306,inspection,2019 / 2020,2019,2020,1
23306,violation,2013 / 2014,2013,2014,1
23312,inspection,2013 / 2014,2013,2014,3
23312,inspection,2016 / 2017,2016,2017,3
23312,inspection,2019 / 2020,2019,2020,1
23312,violation,2016 / 2017,2016,2017,2
23318,inspection,2014 / 2015,2014,2015,1
23318,inspection,2017 / 2018,2017,2018,3
23318,violation,2017 / 2018,2017,2018,1
23335,inspection,2015 / 2016,2015,2016,2
23335,inspection,2016 / 2017,2016,2017,2
23335,inspection,2019 / 2020,2019,2020,1
23335,violation,2019 / 2020,2019,2020,1
23341,inspection,2012 / 2013,2012,2013,1
23341,inspection,2015 / 2016,2015,2016,2
23341,inspection,2018 / 2019,2018,2019,3
23341,violation,2018 / 2019,2018,2019,1
23343,inspection,2015 / 2016,2015,2016,2
23343,inspection,2017 / 2018,2017,2018,1
23343,inspection,2018 / 2019,2018,2019,1
23348,inspection,2014 / 2015,2014,2015,3
23348,inspection,2017 / 2018,2017,2018,3
23348,inspection,2019 / 2020,2019,2020,1
23348,violation,2014 / 2015,2014,2015,1
23348,violation,2017 / 2018,2017,2018,1
23393,inspection,2013 / 2014,2013,2014,1
23393,inspection,2015 / 2016,2015,2016,1
23393,inspection,2019 / 2020,2019,2020,1
23393,violation,2015 / 2016,2015,2016,2
23395,inspection,2015 / 2016,2015,2016,2
23395,inspection,2017 / 2018,2017,2018,2
23395,inspection,2019 / 2020,2019,2020,1
23395,violation,2015 / 2016,2015,2016,6
23491,inspection,2014 / 2015,2014,2015,1
23491,inspection,2015 / 2016,2015,2016,1
23491,inspection,2017 / 2018,2017,2018,1
23491,inspection,2018 / 2019,2018,2019,1
23491,violation,2015 / 2016,2015,2016,12
23519,inspection,2013 / 2014,2013,2014,2
23519,inspection,2016 / 2017,2016,2017,2
23519,inspection,2019 / 2020,2019,2020,2
23519,violation,2013 / 2014,2013,2014,1
23519,violation,2016 / 2017,2016,2017,2
23519,violation,2019 / 2020,2019,2020,2
23539,inspection,2015 / 2016,2015,2016,1
23539,inspection,2016 / 2017,2016,2017,1
23539,inspection,2017 / 2018,2017,2018,3
23539,violation,2015 / 2016,2015,2016,1
23546,inspection,2016 / 2017,2016,2017,1
23546,inspection,2019 / 2020,2019,2020,3
23546,violation,2016 / 2017,2016,2017,9
23546,violation,2019 / 2020,2019,2020,17
23581,inspection,2014 / 2015,2014,2015,1
23581,inspection,2017 / 2018,2017,2018,1
23581,violation,2014 / 2015,2014,2015,5
23581,violation,2017 / 2018,2017,2018,5
23583,inspection,2015 / 2016,2015,2016,3
23583,inspection,2016 / 2017,2016,2017,1
23583,inspection,2017 / 2018,2017,2018,1
23583,inspection,2019 / 2020,2019,2020,2
23583,violation,2015 / 2016,2015,2016,5
23583,violation,2016 / 2017,2016,2017,4
23583,violation,2019 / 2020,2019,2020,3
23584,inspection,2015 / 2016,2015,2016,2
23584,inspection,2016 / 2017,2016,2017,1
23584,inspection,2018 / 2019,2018,2019,3
23584,violation,2015 / 2016,2015,2016,2
23584,violation,2018 / 2019,2018,2019,1
23616,inspection,2013 / 2014,2013,2014,2
23616,inspection,2017 / 2018,2017,2018,1
23616,violation,2017 / 2018,2017,2018,1
23627,inspection,2015 / 2016,2015,2016,1
23627,inspection,2016 / 2017,2016,2017,1
23627,inspection,2019 / 2020,2019,2020,1
23627,violation,2015 / 2016,2015,2016,1
23637,inspection,2013 / 2014,2013,2014,4
23637,inspection,2014 / 2015,2014,2015,1
23637,inspection,2015 / 2016,2015,2016,2
23637,inspection,2016 / 2017,2016,2017,3
23637,inspection,2017 / 2018,2017,2018,1
23637,inspection,2018 / 2019,2018,2019,1
23637,inspection,2019 / 2020,2019,2020,3
23637,violation,2013 / 2014,2013,2014,2
23637,violation,2014 / 2015,2014,2015,5
23637,violation,2015 / 2016,2015,2016,9
23637,violation,2016 / 2017,2016,2017,8
23637,violation,2017 / 2018,2017,2018,1
23637,violation,2018 / 2019,2018,2019,12
23637,violation,2019 / 2020,2019,2020,12
23655,inspection,2014 / 2015,2014,2015,1
23655,inspection,2015 / 2016,2015,2016,1
23655,inspection,2018 / 2019,2018,2019,2
23655,violation,2014 / 2015,2014,2015,1
23655,violation,2015 / 2016,2015,2016,13
23677,inspection,2014 / 2015,2014,2015,2
23677,inspection,2017 / 2018,2017,2018,2
23677,violation,2014 / 2015,2014,2015,2
23677,violation,2017 / 2018,2017,2018,4
23692,inspection,2013 / 2014,2013,2014,1
23692,inspection,2014 / 2015,2014,2015,1
23692,inspection,2015 / 2016,2015,2016,3
23692,inspection,2016 / 2017,2016,2017,1
23692,inspection,2017 / 2018,2017,2018,2
23692,inspection,2018 / 2019,2018,2019,1
23692,inspection,2019 / 2020,2019,2020,1
23692,violation,2013 / 2014,2013,2014,2
23692,violation,2015 / 2016,2015,2016,4
23744,inspection,2013 / 2014,2013,2014,11
23744,inspection,2014 / 2015,2014,2015,3
23744,inspection,2015 / 2016,2015,2016,3
23744,inspection,2016 / 2017,2016,2017,2
23744,inspection,2017 / 2018,2017,2018,2
23744,inspection,2018 / 2019,2018,2019,2
23744,inspection,2019 / 2020,2019,2020,7
23744,inspection,2020 / 2021,2020,2021,3
23744,violation,2013 / 2014,2013,2014,5
23744,violation,2014 / 2015,2014,2015,2
23744,violation,2015 / 2016,2015,2016,2
23744,violation,2019 / 2020,2019,2020,13
23784,enf_action,2013 / 2014,2013,2014,3
23784,enf_action,2014 / 2015,2014,2015,2
23784,enf_action,2015 / 2016,2015,2016,1
23784,enf_action,2016 / 2017,2016,2017,1
23784,enf_action,2017 / 2018,2017,2018,1
23784,inspection,2013 / 2014,2013,2014,4
23784,inspection,2014 / 2015,2014,2015,2
23784,inspection,2015 / 2016,2015,2016,1
23784,inspection,2016 / 2017,2016,2017,1
23784,inspection,2017 / 2018,2017,2018,2
23784,inspection,2018 / 2019,2018,2019,2
23784,inspection,2019 / 2020,2019,2020,1
23784,violation,2013 / 2014,2013,2014,11
23784,violation,2014 / 2015,2014,2015,12
23784,violation,2015 / 2016,2015,2016,8
23784,violation,2016 / 2017,2016,2017,12
23784,violation,2017 / 2018,2017,2018,3
23784,violation,2018 / 2019,2018,2019,11
23784,violation,2019 / 2020,2019,2020,3
23785,enf_action,2014 / 2015,2014,2015,1
23785,inspection,2013 / 2014,2013,2014,2
23785,inspection,2014 / 2015,2014,2015,1
23785,violation,2014 / 2015,2014,2015,10
23811,inspection,2015 / 2016,2015,2016,1
23811,inspection,2017 / 2018,2017,2018,2
23811,inspection,2018 / 2019,2018,2019,1
23811,violation,2015 / 2016,2015,2016,1
23811,violation,2017 / 2018,2017,2018,10
23811,violation,2018 / 2019,2018,2019,1
23841,inspection,2015 / 2016,2015,2016,3
23841,inspection,2018 / 2019,2018,2019,2
23841,violation,2015 / 2016,2015,2016,1
23876,inspection,2015 / 2016,2015,2016,2
23876,inspection,2016 / 2017,2016,2017,1
23876,inspection,2017 / 2018,2017,2018,1
23876,inspection,2019 / 2020,2019,2020,2
23876,violation,2015 / 2016,2015,2016,5
23876,violation,2016 / 2017,2016,2017,1
23876,violation,2017 / 2018,2017,2018,1
23876,violation,2019 / 2020,2019,2020,1
23879,inspection,2014 / 2015,2014,2015,3
23879,inspection,2018 / 2019,2018,2019,3
23879,violation,2014 / 2015,2014,2015,4
23879,violation,2018 / 2019,2018,2019,2
23881,inspection,2015 / 2016,2015,2016,1
23881,inspection,2018 / 2019,2018,2019,2
23881,violation,2015 / 2016,2015,2016,12
23881,violation,2018 / 2019,2018,2019,26
23892,inspection,2013 / 2014,2013,2014,1
23892,inspection,2014 / 2015,2014,2015,1
23892,inspection,2015 / 2016,2015,2016,1
23892,inspection,2017 / 2018,2017,2018,1
23892,inspection,2019 / 2020,2019,2020,1
23892,violation,2013 / 2014,2013,2014,4
23926,inspection,2015 / 2016,2015,2016,1
23926,violation,2015 / 2016,2015,2016,1
23950,inspection,2013 / 2014,2013,2014,3
23950,inspection,2014 / 2015,2014,2015,3
23950,inspection,2015 / 2016,2015,2016,3
23950,inspection,2016 / 2017,2016,2017,1
23950,inspection,2017 / 2018,2017,2018,3
23950,inspection,2018 / 2019,2018,2019,6
23950,inspection,2019 / 2020,2019,2020,1
23950,violation,2017 / 2018,2017,2018,4
23950,violation,2018 / 2019,2018,2019,1
23950,violation,2019 / 2020,2019,2020,1
23954,inspection,2015 / 2016,2015,2016,3
23954,inspection,2018 / 2019,2018,2019,2
23954,violation,2015 / 2016,2015,2016,2
24011,inspection,2014 / 2015,2014,2015,2
24011,inspection,2017 / 2018,2017,2018,2
24062,enf_action,2009 / 2010,2009,2010,1
24062,inspection,2009 / 2010,2009,2010,1
24062,inspection,2013 / 2014,2013,2014,1
24062,inspection,2014 / 2015,2014,2015,1
24062,inspection,2015 / 2016,2015,2016,3
24062,inspection,2016 / 2017,2016,2017,1
24062,inspection,2017 / 2018,2017,2018,1
24062,inspection,2018 / 2019,2018,2019,1
24062,inspection,2019 / 2020,2019,2020,3
24062,violation,2009 / 2010,2009,2010,1
24062,violation,2013 / 2014,2013,2014,1
24062,violation,2014 / 2015,2014,2015,1
24062,violation,2015 / 2016,2015,2016,7
24062,violation,2018 / 2019,2018,2019,1
24062,violation,2019 / 2020,2019,2020,2
24114,inspection,2014 / 2015,2014,2015,1
